"dyadidyr","ccode_1","ccode_2","year","stateabb_1","majpow_1","numGPs","numstates","milex_1","milper_1","irst_1","pec_1","tpop_1","upop_1","cap_1","stateabb_2","majpow_2","milex_2","milper_2","irst_2","pec_2","tpop_2","upop_2","cap_2","dyad","conttype","colcont","alliance","distance"
200255940,200,255,1940,"UKG",1,7,62,9948329,1020,13183,232740,48226,18502,0.0949571430683136,"GMY",1,21200000,3300,21540,256916,90211,25219,0.171350821852684,200255,5,0,0,936.101928710938
200255941,200,255,1941,"UKG",1,6,55,11280839,2300,12510,228173,48216,18579,0.0992547199130058,"GMY",1,28900000,7100,20836,264396,90617,25412,0.202387169003487,200255,5,0,0,936.101928710938
200255942,200,255,1942,"UKG",1,6,53,13478623,3390,13150,224075,48400,18601,0.093587227165699,"GMY",1,36900000,7028,20480,268595,91207,25412,0.175550237298012,200255,5,0,0,936.101928710938
200255943,200,255,1943,"UKG",1,6,52,15376590,4145,13240,225114,48789,18643,0.0873793214559555,"GMY",1,44800000,6957,20758,273895,90784,25412,0.153598308563232,200255,5,0,0,936.101928710938
200255944,200,255,1944,"UKG",1,5,58,16254371,4900,12337,228152,49016,18687,0.0832341238856316,"GMY",1,50736000,6128,18318,250837,90238,25412,0.136212766170502,200255,5,0,0,936.101928710938
200255945,200,255,1945,"UKG",1,6,64,17002048,5090,12014,210425,49182,18705,0.0879904180765152,"GMY",1,10648000,5300,10000,133062,89697,23627,0.079876571893692,200255,5,0,0,936.101928710938
200265961,200,265,1961,"UKG",1,5,111,4791138,475,22441,241081,52807,18648,0.0400908850133419,"GDR",0,289001,139,3867,85932,17125,3491,0.00904200971126556,NA,0,0,0,NA
200265985,200,265,1985,"UKG",1,5,161,24200000,334,15722,318498,56685,36260,0.0228801425546408,"GDR",0,7981000,242,7853,181757,16644,4445,0.00885091535747051,NA,0,0,0,NA
200290961,200,290,1961,"UKG",1,5,111,4791138,475,22441,241081,52807,18648,0.0400908850133419,"POL",0,1071000,305,7234,77271,29965,6297,0.0144405150786042,NA,0,0,0,1451.64367675781
200300914,200,300,1914,"UKG",1,8,45,1678843,532,7971,213992,46048,17852,0.137909442186356,"AUH",1,1042000,839,2162,32416,52594,4405,0.068234458565712,NA,0,0,0,NA
200300915,200,300,1915,"UKG",1,8,45,4651398,4350,8687,216482,44333,17967,0.15022437274456,"AUH",1,2013000,3800,2667,28000,53025,4126,0.0624243021011353,NA,0,0,0,NA
200300916,200,300,1916,"UKG",1,8,44,6213396,-9,9136,224058,43710,18084,0.15320748090744,"AUH",1,2445000,839,2781,12650,53460,3954,0.0432115718722343,NA,0,0,0,NA
200300917,200,300,1917,"UKG",1,8,44,7600458,4430,9873,221636,43280,18196,0.149894759058952,"AUH",1,2862000,839,2896,6891,53898,3257,0.0400612950325012,NA,0,0,0,NA
200300918,200,300,1918,"UKG",1,7,50,8104264,4222,9692,206733,43116,18271,0.14279717206955,"AUH",1,2133000,839,-9,3897,54340,2642,0.0318686626851559,NA,0,0,0,NA
200305922,200,305,1922,"UKG",1,6,61,549008,368,5975,196303,44372,18539,0.0945104137063026,"AUS",0,18198,29,481,7210,6528,2119,0.00693692313507199,NA,0,0,0,1238.19897460938
200310919,200,310,1919,"UKG",1,5,51,745209,1333,8021,201771,44599,18356,0.110941581428051,"HUN",0,9584,27,0,3054,7880,1176,0.00377900036983192,NA,0,0,0,1453.66613769531
200310941,200,310,1941,"UKG",1,6,55,11280839,2300,12510,228173,48216,18579,0.0992547199130058,"HUN",0,110555,-9,782,8655,9344,1357,0.004810088314116,NA,0,0,0,1453.66613769531
200315953,200,315,1953,"UKG",1,5,79,4582745,865,17891,221983,50862,19002,0.0560322999954224,"CZE",0,764401,250,4366,36480,12820,1781,0.0108006624504924,NA,0,0,0,NA
200315961,200,315,1961,"UKG",1,5,111,4791138,475,22441,241081,52807,18648,0.0400908850133419,"CZE",0,1111500,310,7043,59156,13780,1958,0.0113344406709075,NA,0,0,0,NA
200325890,200,325,1890,"UKG",1,6,38,29602,278,8031,156388,37485,11207,0.179474890232086,"ITA",1,15198,257,14,4576,30250,2743,0.0364506207406521,NA,0,1,4,1438.42517089844
200325891,200,325,1891,"UKG",1,6,38,29742,281,7525,158759,37802,11419,0.178374618291855,"ITA",1,13827,265,12,4130,30460,2782,0.0355826430022717,NA,0,1,4,1438.42517089844
200325911,200,325,1911,"UKG",1,8,45,65309,376,6566,212663,45286,17502,0.118448875844479,"ITA",1,29379,291,736,10165,34680,3973,0.0332631357014179,NA,0,1,0,1438.42517089844
200325927,200,325,1927,"UKG",1,7,64,567952,338,9243,215511,45389,18425,0.0910882279276848,"ITA",1,296251,318,1596,16136,39810,6290,0.0347170010209084,NA,0,1,1,1438.42517089844
200325935,200,325,1935,"UKG",1,7,66,646350,321,10017,206553,46869,18199,0.0740275308489799,"ITA",1,513379,1380,2209,17645,42630,7654,0.051195353269577,NA,0,1,1,1438.42517089844
200325936,200,325,1936,"UKG",1,7,66,892341,336,11974,218275,47081,18143,0.0765833854675293,"ITA",1,1149686,343,2025,12086,42960,7780,0.0393379852175713,NA,0,1,1,1438.42517089844
200325937,200,325,1937,"UKG",1,7,66,1245603,350,13192,225477,47289,18285,0.0770354345440865,"ITA",1,1235503,466,2087,17037,43270,7907,0.0387189574539661,NA,0,1,0,1438.42517089844
200325939,200,325,1939,"UKG",1,7,65,7895671,394,13433,219686,47762,18429,0.0996836498379707,"ITA",1,669412,581,2283,16851,44020,8196,0.0270296540111303,NA,0,1,0,1438.42517089844
200325940,200,325,1940,"UKG",1,7,62,9948329,1020,13183,232740,48226,18502,0.0949571430683136,"ITA",1,606523,1634,2258,17366,44470,8304,0.0295232869684696,NA,0,1,0,1438.42517089844
